DATA,MODEL,LP,ACC,Gmacro,Fmacro,MCC
dermatology,RF,0.6,0.9664804469273743,0.9751193764728565,0.9611434473134379,0.9583275015079668
dermatology,RF,0.7,0.9687150837988827,0.9748528628317275,0.9615821143845078,0.9610411229963995
dermatology,RF,0.8,0.9675977653631286,0.9760343483361421,0.962539003835726,0.9597256058383437
dermatology,RF,0.9,0.9687150837988827,0.9770484012836873,0.9640379529641052,0.9610337513829373
dermatology,RF,0.99,0.9681564245810057,0.9764332038899761,0.963018128609554,0.9604451345336011
dermatology,RotF,0.05,0.8312849162011172,0.878396551007104,0.7842689344645672,0.804525732886165
dermatology,RotF,0.1,0.9206703910614525,0.9395274529089155,0.9048637896513678,0.9028605204796317
dermatology,RotF,0.15,0.9391061452513967,0.9580589077221248,0.9329211605269021,0.9260643274571121
dermatology,RotF,0.2,0.9324022346368717,0.9485951580668864,0.9196194186399491,0.9163829562369399
dermatology,RotF,0.3,0.9608938547486033,0.972969510037524,0.9567189422475739,0.9516301236173094
dermatology,RotF,0.4,0.9413407821229051,0.9606441978991118,0.9365894239143776,0.9274498890367665
dermatology,RotF,0.5,0.9525139664804471,0.9648861493730007,0.944352044382603,0.9409550596027847
dermatology,RotF,0.6,0.953072625698324,0.9675201533038205,0.9482388307350501,0.9417383960616357
dermatology,RotF,0.7,0.9597765363128492,0.970038143626077,0.9530363023478733,0.9499677849176317
dermatology,RotF,0.8,0.9608938547486033,0.9740891411526974,0.9566306866526627,0.9512854966200661
dermatology,RotF,0.9,0.9620111731843576,0.9736962530461192,0.9578399004292786,0.9530127310330071
dermatology,RotF,0.99,0.9648044692737431,0.9751222787935074,0.959752255591018,0.9565445472011544
dermatology,SSRF,0.05,0.7307262569832402,0.779146751622445,0.592634483146202,0.7017520152371219
dermatology,SSRF,0.1,0.8156424581005586,0.833206339480886,0.702851277328761,0.7867568730434583
dermatology,SSRF,0.15,0.8849162011173185,0.8995143080894031,0.8227754449914757,0.8662574643265337
dermatology,SSRF,0.2,0.9173184357541899,0.9223460783112627,0.8647550262197555,0.8998370078082594
dermatology,SSRF,0.3,0.9430167597765363,0.954887379371401,0.9209368220420387,0.9313501940871065
dermatology,SSRF,0.4,0.9525139664804468,0.9600831473009974,0.9368515711235561,0.9411933308570906
dermatology,SSRF,0.5,0.964245810055866,0.9731299640627402,0.9572423106435588,0.9559001002163484
dermatology,SSRF,0.6,0.9687150837988827,0.9744040341803324,0.9614999283980558,0.9610788125158003
dermatology,SSRF,0.7,0.9720670391061452,0.9786629855403651,0.96722533859352,0.9653360940627987
dermatology,SSRF,0.8,0.9703910614525139,0.9786038421331529,0.9662097504230001,0.9632232169401324
dermatology,SSRF,0.9,0.9664804469273743,0.9752765552908832,0.9611855723261662,0.9585395065264279
dermatology,SSRF,0.99,0.9715083798882682,0.9789055073214795,0.9670465316580652,0.9647202932606532
dermatology,SSRotF,0.05,0.7815642458100559,0.8261956905057481,0.6637092558160529,0.7511714988955676
dermatology,SSRotF,0.1,0.8731843575418994,0.886348645829526,0.798164963462981,0.8494913095017405
dermatology,SSRotF,0.15,0.9452513966480447,0.9535681898221455,0.9220974013446245,0.9331687090108478
dermatology,SSRotF,0.2,0.9374301675977653,0.9435817662508075,0.9020391977092371,0.9226602597971694
dermatology,SSRotF,0.3,0.9625698324022347,0.9736750250542908,0.9569776025293247,0.9536473631137365
dermatology,SSRotF,0.4,0.953072625698324,0.964644078500554,0.9427166084370177,0.9422230788274387
dermatology,SSRotF,0.5,0.969832402234637,0.9785211870778623,0.9650959801205421,0.9626608637764781
dermatology,SSRotF,0.6,0.9681564245810057,0.9772994206548399,0.9635998444008311,0.9604587858155499
dermatology,SSRotF,0.7,0.9692737430167598,0.9792147763182971,0.9658523533151865,0.9617741858946209
dermatology,SSRotF,0.8,0.969832402234637,0.9794302586146358,0.9663009030236731,0.9625631930905716
dermatology,SSRotF,0.9,0.9715083798882681,0.979548900824612,0.9676713753319006,0.9645526644261502
dermatology,SSRotF,0.99,0.9715083798882682,0.9802050618388032,0.9678893515337599,0.964729905436276
dermatology,ST(RF),0.05,0.7670391061452514,0.8113252775778355,0.6488524361493393,0.7405841694128104
dermatology,ST(RF),0.1,0.8698324022346368,0.8900109755034885,0.8077959054157462,0.8501765475034251
dermatology,ST(RF),0.15,0.8977653631284916,0.9123565560700921,0.8447424868282761,0.88053850683806
dermatology,ST(RF),0.2,0.9284916201117319,0.9370884534914561,0.894634650662043,0.9143398542180666
dermatology,ST(RF),0.3,0.9469273743016761,0.9582783949117826,0.9327517262410747,0.9351529113885176
dermatology,ST(RF),0.4,0.9575418994413407,0.9683759276399563,0.9489892162256275,0.9477348035568317
dermatology,ST(RF),0.5,0.9597765363128492,0.9680595006172645,0.950760990185257,0.9503127029302691
dermatology,ST(RF),0.6,0.9648044692737431,0.9725601960876858,0.9576572619372099,0.9562939067370495
dermatology,ST(RF),0.7,0.964245810055866,0.9717928456821225,0.9563184758392829,0.9554930587163109
dermatology,ST(RF),0.8,0.9703910614525141,0.9786839647039283,0.9659910087018645,0.9632662146674928
dermatology,ST(RF),0.9,0.9709497206703912,0.977769796901236,0.9657592757853625,0.9639186731683935
dermatology,ST(RF),0.99,0.9687150837988827,0.9785219805026492,0.9650218310869055,0.9610124097206171
dermatology,ST(RotF),0.05,0.8167597765363128,0.8502848060809468,0.741555307949851,0.78315187338189
dermatology,ST(RotF),0.1,0.8960893854748603,0.916696695241417,0.8696320924475712,0.8728198057658851
dermatology,ST(RotF),0.15,0.9150837988826815,0.9424352657065704,0.9081853780275038,0.8968990377319038
dermatology,ST(RotF),0.2,0.9139664804469273,0.929070843021651,0.8910841941923906,0.8936637423709559
dermatology,ST(RotF),0.3,0.9441340782122906,0.960919877072844,0.9381574655698814,0.9311316230618203
dermatology,ST(RotF),0.4,0.9335195530726257,0.9541554047590765,0.9272559995150921,0.9177579206184994
dermatology,ST(RotF),0.5,0.9486033519553073,0.9612281256873405,0.9393356980240846,0.9361315766322027
dermatology,ST(RotF),0.6,0.9513966480446928,0.9653161893776254,0.9450851753125082,0.9395507041788633
dermatology,ST(RotF),0.7,0.9603351955307262,0.9705209658529161,0.9539476902694191,0.9505308803052609
dermatology,ST(RotF),0.8,0.9581005586592178,0.970147823293321,0.9515639752783521,0.947793473949179
dermatology,ST(RotF),0.9,0.9581005586592178,0.9695290539118696,0.9504997005887466,0.9481786912337157
dermatology,ST(RotF),0.99,0.9659217877094972,0.9770221448068183,0.961749253481379,0.9578588395552554
dermatology,Tri(RF),0.05,0.846368715083799,0.8840870893128912,0.776283194229725,0.8235259464608813
dermatology,Tri(RF),0.1,0.9189944134078212,0.9345198240165242,0.8894195944862474,0.9035341646912707
dermatology,Tri(RF),0.15,0.923463687150838,0.9429671360250124,0.8964125767916642,0.9109512532901572
dermatology,Tri(RF),0.2,0.9335195530726257,0.9416675813983426,0.8978136252250122,0.9198927407275385
dermatology,Tri(RF),0.3,0.9430167597765363,0.9557465076354841,0.918720437600691,0.9330365531252911
dermatology,Tri(RF),0.4,0.9530726256983242,0.963751036087858,0.9413328458928356,0.9423384488899984
dermatology,Tri(RF),0.5,0.9653631284916202,0.9749890733950306,0.9597630251280812,0.9569224857759513
dermatology,Tri(RF),0.6,0.9653631284916202,0.9730647498596096,0.9586249157364748,0.9570033738826481
dermatology,Tri(RF),0.7,0.9709497206703912,0.9784778892587246,0.966273741868168,0.9638562254560099
dermatology,Tri(RF),0.8,0.9703910614525141,0.978684692536928,0.9659315658359192,0.9632789621224042
dermatology,Tri(RF),0.9,0.9659217877094972,0.9755527680888261,0.9608862834490918,0.9576028964167994
dermatology,Tri(RF),0.99,0.9703910614525141,0.9789686593653297,0.9662937604604748,0.9631612860471911
dermatology,Tri(RotF),0.05,0.8486033519553073,0.888075722214787,0.7982735012430262,0.8242927406458648
dermatology,Tri(RotF),0.1,0.9111731843575418,0.9357139750910995,0.8963209607459428,0.8917762387107174
dermatology,Tri(RotF),0.15,0.9301675977653632,0.9450792411863229,0.9108304849336936,0.9151009064195567
dermatology,Tri(RotF),0.2,0.923463687150838,0.9409681269257396,0.9077609462679794,0.9046290190923104
dermatology,Tri(RotF),0.3,0.9463687150837989,0.96022157860777,0.9383085865786942,0.9343691809296955
dermatology,Tri(RotF),0.4,0.9374301675977653,0.955883850170574,0.928916278628267,0.9224763602599589
dermatology,Tri(RotF),0.5,0.9474860335195532,0.9622980452291813,0.9389799058693331,0.9348385622604696
dermatology,Tri(RotF),0.6,0.9536312849162011,0.9672013900221408,0.9471660528431931,0.9423981807381224
dermatology,Tri(RotF),0.7,0.9603351955307262,0.9702154982677593,0.9529329391193361,0.9504745113415455
dermatology,Tri(RotF),0.8,0.9614525139664805,0.9740981421831096,0.9576305564739414,0.9520024002934416
dermatology,Tri(RotF),0.9,0.9592178770949721,0.9700714808114039,0.9529566535790466,0.9495184189976399
dermatology,Tri(RotF),0.99,0.9659217877094972,0.9763352806351969,0.9609677390960745,0.9578430483397351
flare-solar,RF,0.05,0.6953095684803002,0.7299029810891179,0.5532200193456418,0.6177703208996568
flare-solar,RF,0.1,0.6934333958724203,0.7371604774552634,0.5723211372090763,0.6117930940313375
flare-solar,RF,0.15,0.7073170731707317,0.7460652102236182,0.5841213745899296,0.6305712706364408
flare-solar,RF,0.2,0.6956848030018762,0.7339845048475954,0.5669543994242876,0.613343380056296
flare-solar,RF,0.3,0.7178236397748593,0.75147103421233,0.5978767171152922,0.6415915095214876
flare-solar,RF,0.4,0.723452157598499,0.7502273507817916,0.5953401746835216,0.6476198980633695
flare-solar,RF,0.5,0.725703564727955,0.7534897351519096,0.6018573529665631,0.6513890307932548
flare-solar,RF,0.6,0.7287054409005629,0.7556568767092052,0.6043262111313557,0.6545982465957412
flare-solar,RF,0.7,0.7258911819887429,0.7537535964894262,0.6013423405918638,0.6524530299117288
flare-solar,RF,0.8,0.7296435272045028,0.7554709267000657,0.6056032626400939,0.6558924315355512
flare-solar,RF,0.9,0.7275797373358349,0.7538019562443982,0.6043657537460019,0.6524620229566215
flare-solar,RF,0.99,0.7318949343339588,0.7563727306899356,0.6055766113748191,0.6585913667932372
flare-solar,RotF,0.05,0.6924953095684803,0.7352352129597064,0.5629760370080851,0.6144133157736497
flare-solar,RotF,0.1,0.6979362101313321,0.740851977993127,0.5776507749081068,0.617487844405108
flare-solar,RotF,0.15,0.6932457786116323,0.7403906791701389,0.5771663823702841,0.6119584692515762
flare-solar,RotF,0.2,0.6941838649155722,0.7392572000817882,0.5747637130231921,0.612320381267497
flare-solar,RotF,0.3,0.7097560975609756,0.7519310253829578,0.5985201955938593,0.6319211376524668
flare-solar,RotF,0.4,0.7170731707317073,0.7553509851960089,0.6050031408219888,0.6401428343781215
flare-solar,RotF,0.5,0.7135084427767355,0.7497274979308719,0.5955974448552134,0.635567977374131
flare-solar,RotF,0.6,0.7206378986866792,0.7559885884867106,0.6031316856189548,0.6451683225606245
flare-solar,RotF,0.7,0.7146341463414634,0.7505374755174327,0.5957651156872182,0.6380599755761058
flare-solar,RotF,0.8,0.722326454033771,0.7571264617106953,0.6077752565086243,0.6474257078696666
flare-solar,RotF,0.9,0.724953095684803,0.7588988622185536,0.610827139475784,0.6501793386616241
flare-solar,RotF,0.99,0.725515947467167,0.7574650234513745,0.6072960456954426,0.6510706393663532
flare-solar,SSRF,0.05,0.6756097560975609,0.6974696806739875,0.4858345632352325,0.5985808270190432
flare-solar,SSRF,0.1,0.7168855534709193,0.7339735474307709,0.5524498313272976,0.646010623227715
flare-solar,SSRF,0.15,0.7311444652908068,0.739864333261737,0.5611840492146891,0.663007781527188
flare-solar,SSRF,0.2,0.7332082551594746,0.7443904820770849,0.570571753782491,0.6646931552000431
flare-solar,SSRF,0.3,0.7403377110694184,0.7470967290901963,0.5803969972729897,0.6720740808112234
flare-solar,SSRF,0.4,0.7459662288930582,0.7496404128618075,0.5823918621489185,0.6781699543002353
flare-solar,SSRF,0.5,0.7395872420262665,0.7431969425983178,0.5711775759457306,0.6701455467792952
flare-solar,SSRF,0.6,0.7448405253283302,0.7461719030259286,0.5763376411799672,0.676105616742349
flare-solar,SSRF,0.7,0.747091932457786,0.7488469281879404,0.580138866034825,0.6797075032821861
flare-solar,SSRF,0.8,0.7429643527204502,0.7466687461191563,0.5807995551393806,0.6739620833480154
flare-solar,SSRF,0.9,0.7472795497185741,0.7492939961726528,0.5835285332837311,0.6792108040692343
flare-solar,SSRF,0.99,0.7429643527204502,0.7457989286003891,0.5778916686054956,0.6738323916818828
flare-solar,SSRotF,0.05,0.7020637898686679,0.731031844707891,0.5547163504534317,0.626522445108648
flare-solar,SSRotF,0.1,0.7108818011257035,0.7441951455615253,0.5777084833792638,0.6348288966897966
flare-solar,SSRotF,0.15,0.7196998123827392,0.7441704881516398,0.577637816696172,0.6477897090030813
flare-solar,SSRotF,0.2,0.7204502814258912,0.7490163298995476,0.585391095428185,0.646622639326051
flare-solar,SSRotF,0.3,0.7292682926829268,0.7543627326393316,0.5962081851189454,0.6569488531806721
flare-solar,SSRotF,0.4,0.7367729831144465,0.7543176230711155,0.5989927342490848,0.6655430217668441
flare-solar,SSRotF,0.5,0.7348968105065665,0.7518364558081745,0.5962285940483047,0.6621485248221571
flare-solar,SSRotF,0.6,0.7380863039399624,0.7541597007371862,0.5989531629665757,0.6662465643087397
flare-solar,SSRotF,0.7,0.7373358348968104,0.7526333352302139,0.5970539867983194,0.6661070458711214
flare-solar,SSRotF,0.8,0.7352720450281426,0.7532158097565451,0.6002771318903928,0.6630224949188791
flare-solar,SSRotF,0.9,0.7397748592870543,0.7575753719261478,0.607650299825575,0.6684033195133517
flare-solar,SSRotF,0.99,0.7410881801125704,0.7558376500178309,0.6028937618459953,0.6703328565635628
flare-solar,ST(RF),0.05,0.6930581613508443,0.7203927989099722,0.5327760868556296,0.6170968290959284
flare-solar,ST(RF),0.1,0.6969981238273921,0.7276986164331971,0.5574708665985747,0.6171900190475776
flare-solar,ST(RF),0.15,0.7108818011257035,0.7446416449209394,0.5789054917302676,0.6365839220287
flare-solar,ST(RF),0.2,0.7033771106941838,0.7373462098624437,0.5667196500468112,0.6250692618812093
flare-solar,ST(RF),0.3,0.7206378986866792,0.7539686895496113,0.600118241378039,0.646426397398596
flare-solar,ST(RF),0.4,0.7266416510318949,0.751015535813496,0.5964538973578882,0.651671333910139
flare-solar,ST(RF),0.5,0.7206378986866792,0.7468839242536498,0.5913165192242911,0.6443120019400472
flare-solar,ST(RF),0.6,0.7311444652908068,0.7572010211313733,0.6066288869823202,0.6582631496368574
flare-solar,ST(RF),0.7,0.7272045028142589,0.754194182242526,0.6028454034787745,0.6534067694651456
flare-solar,ST(RF),0.8,0.7275797373358349,0.7520749665188614,0.5987884864975044,0.6529025704147516
flare-solar,ST(RF),0.9,0.7330206378986868,0.759718176481248,0.6137718897116247,0.6596525999418549
flare-solar,ST(RF),0.99,0.7290806754221388,0.7528080703414768,0.6006631999787566,0.6549046700408019
flare-solar,ST(RotF),0.05,0.6863039399624766,0.7324405086610886,0.5538559902567598,0.6096940331899601
flare-solar,ST(RotF),0.1,0.6876172607879925,0.7334401866439306,0.566309881959187,0.6050599837504211
flare-solar,ST(RotF),0.15,0.6981238273921201,0.7423911511723353,0.5794789265364116,0.6179137715292706
flare-solar,ST(RotF),0.2,0.6911819887429644,0.7347341041908402,0.5669091232361414,0.6090438883130493
flare-solar,ST(RotF),0.3,0.7084427767354596,0.7501821080057375,0.5931028531252597,0.630363433312674
flare-solar,ST(RotF),0.4,0.7110694183864916,0.7454759059534165,0.586367737120919,0.6326868225452232
flare-solar,ST(RotF),0.5,0.7133208255159474,0.7513916465997527,0.5982241971615688,0.6356122455389148
flare-solar,ST(RotF),0.6,0.7200750469043152,0.7547919430974137,0.602069634766724,0.6441140150148482
flare-solar,ST(RotF),0.7,0.7202626641651031,0.7566303501570417,0.6043876560038404,0.6454853355159341
flare-solar,ST(RotF),0.8,0.7257035647279549,0.7592863642418956,0.6113725556776078,0.6513860257113481
flare-solar,ST(RotF),0.9,0.724390243902439,0.7592467100220507,0.6114430562463695,0.6495247978695818
flare-solar,ST(RotF),0.99,0.7307692307692307,0.7606922042753727,0.6123768327614976,0.6577862932861605
flare-solar,Tri(RF),0.05,0.6915572232645404,0.7316984418701822,0.5538515668580043,0.6149787060016938
flare-solar,Tri(RF),0.1,0.7035647279549718,0.7377536329122865,0.5738669878250647,0.6236397194608936
flare-solar,Tri(RF),0.15,0.7091932457786116,0.7450730131683461,0.5819518472436516,0.6330703048374005
flare-solar,Tri(RF),0.2,0.703377110694184,0.7429302862111913,0.5762452729870053,0.6244539457370871
flare-solar,Tri(RF),0.3,0.7144465290806754,0.7500051578878615,0.5966993766490543,0.6371543907646183
flare-solar,Tri(RF),0.4,0.7296435272045028,0.7531780424568132,0.5973402614551719,0.6559225593796155
flare-solar,Tri(RF),0.5,0.7198874296435271,0.7473591720731037,0.5920707862606209,0.6434800489629746
flare-solar,Tri(RF),0.6,0.7311444652908067,0.7563117202441568,0.6052286615693324,0.6576156487896816
flare-solar,Tri(RF),0.7,0.724202626641651,0.749612371015483,0.5947465767342537,0.6500374735356008
flare-solar,Tri(RF),0.8,0.725515947467167,0.7519413379412259,0.5988490935550841,0.6506085651375622
flare-solar,Tri(RF),0.9,0.7313320825515948,0.7563914402332526,0.6080951788847095,0.6574715688182378
flare-solar,Tri(RF),0.99,0.7270168855534709,0.7497852270049628,0.5949866323157837,0.6519568546157131
flare-solar,Tri(RotF),0.05,0.6915572232645404,0.7322579178365801,0.5554106317879062,0.6147841037908186
flare-solar,Tri(RotF),0.1,0.6911819887429644,0.7375289213751285,0.5726330471714162,0.6088955277767851
flare-solar,Tri(RotF),0.15,0.6949343339587242,0.7412163648128032,0.5774605065924292,0.6142304426723393
flare-solar,Tri(RotF),0.2,0.698499061913696,0.7414700877775916,0.5755114340633101,0.6186993874536093
flare-solar,Tri(RotF),0.3,0.7088180112570356,0.7488006750022537,0.5921953211036949,0.631203365731914
flare-solar,Tri(RotF),0.4,0.7219512195121951,0.7558193553725887,0.6034701205837312,0.6473726267359513
flare-solar,Tri(RotF),0.5,0.7176360225140713,0.7500353369651586,0.5968926077832795,0.6408108894811227
flare-solar,Tri(RotF),0.6,0.724015009380863,0.7545391899726019,0.6009174431534111,0.6496208294991526
flare-solar,Tri(RotF),0.7,0.723452157598499,0.7535543969492634,0.5995703771706931,0.6497352640652154
flare-solar,Tri(RotF),0.8,0.724015009380863,0.7574838335346483,0.6089039592428116,0.649299693138541
flare-solar,Tri(RotF),0.9,0.7268292682926829,0.7579242634816205,0.608828724934732,0.653221532222761
flare-solar,Tri(RotF),0.99,0.7273921200750469,0.7558746533576775,0.6052964058186042,0.6535861591718108
german,RF,0.05,0.7043999999999999,0.554,0.5332254371000993,0.1645597098520883
german,RF,0.1,0.6942,0.5617619047619048,0.5414808808311745,0.16114128659886587
german,RF,0.15,0.718,0.5861904761904762,0.5825823323120862,0.2309174158306911
german,RF,0.2,0.716,0.5815238095238096,0.5744682952478258,0.22220341744336808
german,RF,0.3,0.7236,0.5898095238095238,0.5855659767008532,0.24309229977830954
german,RF,0.4,0.727,0.5966190476190476,0.5977825323995876,0.2614376938041709
german,RF,0.5,0.739,0.6116666666666666,0.6162300956072103,0.29680827998958353
german,RF,0.6,0.7396,0.6151428571428571,0.6203858540749725,0.30080995725838733
german,RF,0.7,0.7436,0.6193333333333333,0.6273371036893908,0.3146540325113142
german,RF,0.8,0.7424,0.6236190476190476,0.6318374041716374,0.3139362258851718
german,RF,0.9,0.7392,0.621904761904762,0.6304221207332443,0.3066698106040408
german,RF,0.99,0.7484,0.6326666666666666,0.6430530836304077,0.3340406220926732
german,RotF,0.05,0.6799999999999999,0.5649523809523809,0.5599226510335766,0.151548435438909
german,RotF,0.1,0.6846,0.5901428571428571,0.5815059136616896,0.20309176821000058
german,RotF,0.15,0.7036,0.604095238095238,0.6048966147568772,0.2350511656690652
german,RotF,0.2,0.7028,0.6052380952380952,0.6082534239215878,0.23668180563347016
german,RotF,0.3,0.7068,0.6140000000000001,0.6174071402718695,0.2520580012930372
german,RotF,0.4,0.7194,0.6279523809523809,0.6342422030557143,0.2855639066353852
german,RotF,0.5,0.7258,0.6384285714285715,0.6454405244194505,0.3041940233232982
german,RotF,0.6,0.727,0.6413809523809524,0.6484757802290486,0.3096930212547947
german,RotF,0.7,0.7354,0.6489047619047619,0.6580546912122254,0.328408772371353
german,RotF,0.8,0.7325999999999999,0.6505238095238095,0.6581262631800879,0.32572168108753374
german,RotF,0.9,0.7308,0.6446666666666667,0.6526057656407003,0.3174627727049015
german,RotF,0.99,0.7452,0.6602857142857144,0.6703049535143661,0.3528948062861217
german,SSRF,0.05,0.7016,0.5251428571428571,0.4755978169346323,0.09980879728399752
german,SSRF,0.1,0.7016,0.5453333333333333,0.507499518053009,0.13569988984930248
german,SSRF,0.15,0.7085999999999999,0.5472857142857143,0.5196909616287645,0.1636265829908671
german,SSRF,0.2,0.7118,0.5549047619047619,0.5339523420529232,0.18137773460412182
german,SSRF,0.3,0.7178,0.5626190476190476,0.542891415517343,0.19924886032010264
german,SSRF,0.4,0.722,0.5684761904761905,0.5528304537215487,0.2226322466264607
german,SSRF,0.5,0.7252,0.5707619047619048,0.5575059963779768,0.23181062675954217
german,SSRF,0.6,0.7378,0.595952380952381,0.5943985990103738,0.28545617694205966
german,SSRF,0.7,0.7394000000000001,0.5953809523809523,0.5935160847714605,0.2896029967499839
german,SSRF,0.8,0.7342,0.592047619047619,0.5898138142301577,0.27254265724440774
german,SSRF,0.9,0.7352000000000001,0.5933333333333334,0.5914223419569549,0.27572836064387274
german,SSRF,0.99,0.7464000000000001,0.6085714285714285,0.6113683448396344,0.31672734471117137
german,SSRotF,0.05,0.6984,0.5516190476190476,0.5322018569682703,0.15308238233004004
german,SSRotF,0.1,0.6946,0.5715714285714286,0.5511325539169559,0.17934577448193423
german,SSRotF,0.15,0.7106,0.5816666666666667,0.5778779659086528,0.2158395507071898
german,SSRotF,0.2,0.7146,0.5877619047619047,0.5854486392797076,0.22594943778665294
german,SSRotF,0.3,0.7218,0.5961428571428572,0.5943268507251627,0.24602719461097156
german,SSRotF,0.4,0.7298,0.6104285714285714,0.6151253997851882,0.2802516692146218
german,SSRotF,0.5,0.7268,0.6061904761904762,0.6105304395285958,0.26589011245790756
german,SSRotF,0.6,0.7418,0.6281428571428571,0.6369175891046824,0.31719983031095744
german,SSRotF,0.7,0.7472,0.636,0.64690137798526,0.3348943357867837
german,SSRotF,0.8,0.7445999999999999,0.6335714285714286,0.6433250639423417,0.32611492842004175
german,SSRotF,0.9,0.7452,0.6378095238095238,0.6480926957150426,0.33126286963168866
german,SSRotF,0.99,0.7512000000000001,0.6460952380952382,0.657832493117871,0.34981608542670384
german,ST(RF),0.05,0.6971999999999999,0.5031428571428571,0.4234447048034009,0.0152407382380628
german,ST(RF),0.1,0.6968,0.512,0.4355629162481597,0.039959287162939984
german,ST(RF),0.15,0.7,0.5005714285714286,0.4136803408904739,0.00943910851489596
german,ST(RF),0.2,0.7003999999999999,0.5044761904761905,0.42462297970342533,0.0312622034564215
german,ST(RF),0.3,0.7051999999999999,0.5143809523809524,0.4459291713649578,0.09266918520874737
german,ST(RF),0.4,0.7135999999999999,0.5373333333333333,0.49516127734312587,0.16596927642684622
german,ST(RF),0.5,0.7202,0.5530952380952381,0.5252491907649788,0.20252838683715418
german,ST(RF),0.6,0.7332,0.586952380952381,0.5803568229881477,0.26622207891909805
german,ST(RF),0.7,0.7363999999999999,0.5985714285714285,0.5994905624707996,0.28434921051559053
german,ST(RF),0.8,0.7416,0.6169523809523809,0.62346710274962,0.30762081127578994
german,ST(RF),0.9,0.7454,0.6274761904761904,0.6368080668061853,0.3234220096408964
german,ST(RF),0.99,0.7455999999999999,0.6316190476190476,0.641865581305811,0.3274202031926744
german,ST(RotF),0.05,0.6758,0.557952380952381,0.55099718872087,0.14233544062160913
german,ST(RotF),0.1,0.6816,0.568,0.5468491938683893,0.16708936050413153
german,ST(RotF),0.15,0.6844,0.561047619047619,0.5510359837376098,0.14884237333087577
german,ST(RotF),0.2,0.6988,0.5825714285714285,0.5755367253335567,0.1969209144120896
german,ST(RotF),0.3,0.7051999999999999,0.5999047619047619,0.6001934559791637,0.23472238718113303
german,ST(RotF),0.4,0.7146,0.6098571428571429,0.6133328512266074,0.2568480983597368
german,ST(RotF),0.5,0.7133999999999999,0.6183333333333334,0.6228654680266568,0.2679809098545639
german,ST(RotF),0.6,0.7178,0.6300476190476191,0.6356027311543817,0.2862037827249704
german,ST(RotF),0.7,0.7293999999999999,0.6343333333333334,0.6431992728815918,0.30446495884844527
german,ST(RotF),0.8,0.732,0.6504761904761904,0.6580635003519494,0.32520994050357654
german,ST(RotF),0.9,0.7308,0.6437142857142857,0.651706291666175,0.31618231448893913
german,ST(RotF),0.99,0.7445999999999999,0.6596666666666666,0.6693785105524099,0.3514758480704435
german,Tri(RF),0.05,0.694,0.5199047619047619,0.4719472472108072,0.07295534032191
german,Tri(RF),0.1,0.6958,0.5309047619047619,0.46817676213593956,0.10249968580888658
german,Tri(RF),0.15,0.7066,0.527952380952381,0.47863171958169737,0.11335984975694262
german,Tri(RF),0.2,0.7041999999999999,0.5275714285714286,0.4770703374693294,0.1038555056894622
german,Tri(RF),0.3,0.7152,0.5449523809523809,0.5097732483614481,0.1788018274111623
german,Tri(RF),0.4,0.72,0.5556190476190477,0.5284334082453214,0.20700338752094422
german,Tri(RF),0.5,0.7263999999999999,0.5666666666666667,0.5470164029437032,0.23178665517699776
german,Tri(RF),0.6,0.7318,0.5865238095238096,0.5781973896593106,0.26108893681258155
german,Tri(RF),0.7,0.7392,0.5986666666666667,0.5988354548684901,0.2909979041702712
german,Tri(RF),0.8,0.747,0.6221428571428571,0.629726430678168,0.32291530242393884
german,Tri(RF),0.9,0.7438,0.6265238095238096,0.6356447700983938,0.3198719711825115
german,Tri(RF),0.99,0.7494,0.6350952380952382,0.6463276709111518,0.3387494427259386
german,Tri(RotF),0.05,0.677,0.5576666666666668,0.5528915411942866,0.13562735702779852
german,Tri(RotF),0.1,0.6768,0.567047619047619,0.549845484067289,0.1572642598937251
german,Tri(RotF),0.15,0.6921999999999999,0.571,0.5645252699619723,0.17480929077532378
german,Tri(RotF),0.2,0.7016,0.5908571428571429,0.5891499421986565,0.21609462218252093
german,Tri(RotF),0.3,0.6988,0.6002857142857143,0.6017745714286962,0.22575246609894228
german,Tri(RotF),0.4,0.7158,0.6114761904761905,0.6165793183341548,0.2631319227515207
german,Tri(RotF),0.5,0.7202,0.6218571428571429,0.6275172701863649,0.2790363037333471
german,Tri(RotF),0.6,0.7245999999999999,0.6331904761904762,0.639375007629435,0.2983598657107086
german,Tri(RotF),0.7,0.732,0.637904761904762,0.6471676842833021,0.31127500100110483
german,Tri(RotF),0.8,0.7354,0.6475714285714286,0.6562917311768965,0.32598819224139913
german,Tri(RotF),0.9,0.7312,0.6422857142857142,0.6506154119795357,0.3152709088893997
german,Tri(RotF),0.99,0.7464000000000001,0.661904761904762,0.6717545227472531,0.35606619340963086
haberman,RF,0.05,0.6660130718954249,0.5713983534272764,0.5403174361707542,0.1600409028804285
haberman,RF,0.1,0.7176470588235294,0.5515505997348217,0.5377619015929682,0.12053772678798617
haberman,RF,0.15,0.7026143790849673,0.5710782507477414,0.5669793439327033,0.15029055063383417
haberman,RF,0.2,0.6843137254901961,0.5518041765594648,0.5359107817111084,0.11353916049781158
haberman,RF,0.3,0.7163398692810456,0.5756623099811908,0.5710155515323206,0.17789786039669128
haberman,RF,0.4,0.7163398692810458,0.5811879451759119,0.5811154052338465,0.18712919795046196
haberman,RF,0.5,0.7091503267973855,0.5593920939841509,0.5561025157133063,0.14660283150544154
